   1   1   1   1446.00    6     1     1.000     1.000
   1   1   5   1085.00    1     1     1.000     1.000
   1   2   1   1446.00    6     2     1.000     1.000
   1   2   5   1085.00    1     2     1.000     1.000
   2   1   2   1247.00    1     1     1.000     1.000
   2   2   2   1252.00    2     2     1.000     1.000
   3   1   2   1252.00    2     1     1.000     1.000
   3   1   6   1279.00    1     1     1.000     1.000
   3   2   2   1341.00    3     2     1.000     1.000
   3   2   6   1279.00    1     2     1.000     1.000
   4   1   1   1222.00    1     1     1.000     1.000
   4   1   4   1252.00    1     1     1.000     1.000
   4   1   6   1320.00    2     1     1.000     1.000
   4   2   1   1222.00    1     2     1.000     1.000
   4   2   4   1252.00    1     2     1.000     1.000
   4   2   6   1326.00    3     2     1.000     1.000
   5   1   1   1283.00    2     1     1.000     1.000
   5   1   4   1324.00    2     1     1.000     1.000
   5   1   6   1350.00    4     1     1.000     1.000
   5   1   7   1000.00    1     1     1.000     1.000
   5   2   1   1299.00    3     2     1.000     1.000
   5   2   4   1327.00    3     2     1.000     1.000
   5   2   6   1425.00    7     2     1.000     1.000
   5   2   7   1000.00    1     2     1.000     1.000
   6   1   1   1299.00    3     1     1.000     1.000
   6   1   2   1460.00    4     1     1.000     1.000
   6   1   3   1042.00    1     1     1.000     1.000
   6   1   4   1450.00    4     1     1.000     1.000
   6   1   5   1125.00    2     1     1.000     1.000
   6   1   6   1395.00    6     1     1.000     1.000
   6   1   7   1105.00    2     1     1.000     1.000
   6   2   1   1485.00   14     2     1.000     1.000
   6   2   2   1655.00   10     2     1.000     1.000
   6   2   3   1132.00    3     2     1.000     1.000
   6   2   4   1450.00    4     2     1.000     1.000
   6   2   5   1125.00    2     2     1.000     1.000
   6   2   6   1425.00    7     2     1.000     1.000
   6   2   7   1105.00    2     2     1.000     1.000
   7   1   1   1373.00    4     1     1.000     1.000
   7   1   2   1460.00    4     1     1.000     1.000
   7   1   7   1105.00    2     1     1.000     1.000
   7   2   1   1373.00    4     2     1.000     1.000
   7   2   2   1460.00    4     2     1.000     1.000
   7   2   7   1130.00    3     2     1.000     1.000
   8   1   6   1354.00    5     1     1.000     1.000
   8   2   6   1354.00    5     2     1.000     1.000
   9   1   1   1373.00    4     1     1.000     1.000
   9   1   3   1042.00    1     1     1.000     1.000
   9   1   7   1162.00    4     1     1.000     1.000
   9   2   1   1373.00    4     2     1.000     1.000
   9   2   3   1042.00    1     2     1.000     1.000
   9   2   7   1183.00    5     2     1.000     1.000
  10   1   1   1373.00    4     1     1.000     1.000
  10   1   3   1042.00    1     1     1.000     1.000
  10   1   7   1162.00    4     1     1.000     1.000
  10   2   1   1373.00    4     2     1.000     1.000
  10   2   3   1042.00    1     2     1.000     1.000
  10   2   7   1183.00    5     2     1.000     1.000
  11   1   1   1419.00    5     1     1.000     1.000
  11   1   5   1125.00    2     1     1.000     1.000
  11   2   1   1419.00    5     2     1.000     1.000
  11   2   5   1125.00    2     2     1.000     1.000
  12   1   1   1419.00    5     1     1.000     1.000
  12   1   3   1042.00    1     1     1.000     1.000
  12   2   1   1419.00    5     2     1.000     1.000
  12   2   3   1042.00    1     2     1.000     1.000
  13   1   1   1419.00    5     1     1.000     1.000
  13   1   2   1628.00    8     1     1.000     1.000
  13   1   3   1120.00    2     1     1.000     1.000
  13   1   4   1450.00    4     1     1.000     1.000
  13   1   5   1085.00    1     1     1.000     1.000
  13   1   6   1541.00    8     1     1.000     1.000
  13   1   7   1295.00    7     1     1.000     1.000
  13   2   1   1453.00    7     2     1.000     1.000
  13   2   2   1628.00    8     2     1.000     1.000
  13   2   3   1132.00    3     2     1.000     1.000
  13   2   4   1468.00    5     2     1.000     1.000
  13   2   5   1125.00    2     2     1.000     1.000
  13   2   6   1541.00    8     2     1.000     1.000
  13   2   7   1295.00    7     2     1.000     1.000
  14   1   1   1373.00    4     1     1.000     1.000
  14   1   2   1561.00    5     1     1.000     1.000
  14   1   3   1042.00    1     1     1.000     1.000
  14   1   4   1450.00    4     1     1.000     1.000
  14   1   6   1541.00    8     1     1.000     1.000
  14   1   7   1183.00    5     1     1.000     1.000
  14   2   1   1467.00    9     2     1.000     1.000
  14   2   2   1653.00    9     2     1.000     1.000
  14   2   3   1132.00    3     2     1.000     1.000
  14   2   4   1450.00    4     2     1.000     1.000
  14   2   6   1594.00    9     2     1.000     1.000
  14   2   7   1287.00    6     2     1.000     1.000
  15   1   1   1419.00    5     1     1.000     1.000
  15   1   3   1120.00    2     1     1.000     1.000
  15   1   5   1085.00    1     1     1.000     1.000
  15   2   1   1446.00    6     2     1.000     1.000
  15   2   3   1132.00    3     2     1.000     1.000
  15   2   5   1085.00    1     2     1.000     1.000
  16   1   1   1419.00    5     1     1.000     1.000
  16   1   2   1582.00    6     1     1.000     1.000
  16   2   1   1419.00    5     2     1.000     1.000
  16   2   2   1582.00    6     2     1.000     1.000
  17   1   1   1464.00    8     1     1.000     1.000
  17   1   2   1561.00    5     1     1.000     1.000
  17   1   3   1144.00    4     1     1.000     1.000
  17   1   4   1450.00    4     1     1.000     1.000
  17   1   7   1287.00    6     1     1.000     1.000
  17   2   1   1504.00   16     2     1.000     1.000
  17   2   2   1725.00   14     2     1.000     1.000
  17   2   3   1223.00    9     2     1.000     1.000
  17   2   4   1537.00    8     2     1.000     1.000
  17   2   7   1325.00    8     2     1.000     1.000
  18   1   2   1628.00    8     1     1.000     1.000
  18   1   3   1223.00    9     1     1.000     1.000
  18   1   4   1450.00    4     1     1.000     1.000
  18   1   5   1125.00    2     1     1.000     1.000
  18   1   7   1369.00    9     1     1.000     1.000
  18   2   2   1628.00    8     2     1.000     1.000
  18   2   3   1223.00    9     2     1.000     1.000
  18   2   4   1450.00    4     2     1.000     1.000
  18   2   5   1125.00    2     2     1.000     1.000
  18   2   7   1369.00    9     2     1.000     1.000
  19   1   1   1419.00    5     1     1.000     1.000
  19   2   1   1419.00    5     2     1.000     1.000
  20   1   1   1453.00    7     1     1.000     1.000
  20   1   3   1120.00    2     1     1.000     1.000
  20   1   5   1125.00    2     1     1.000     1.000
  20   2   1   1453.00    7     2     1.000     1.000
  20   2   3   1132.00    3     2     1.000     1.000
  20   2   5   1125.00    2     2     1.000     1.000
  21   1   1   1446.00    6     1     1.000     1.000
  21   1   2   1582.00    6     1     1.000     1.000
  21   1   3   1120.00    2     1     1.000     1.000
  21   1   4   1468.00    5     1     1.000     1.000
  21   1   5   1085.00    1     1     1.000     1.000
  21   1   6   1602.00   10     1     1.000     1.000
  21   1   7   1287.00    6     1     1.000     1.000
  21   2   1   1494.00   15     2     1.000     1.000
  21   2   2   1725.00   14     2     1.000     1.000
  21   2   3   1221.00    8     2     1.000     1.000
  21   2   4   1548.00    9     2     1.000     1.000
  21   2   5   1085.00    1     2     1.000     1.000
  21   2   6   1602.00   10     2     1.000     1.000
  21   2   7   1369.00    9     2     1.000     1.000
  22   1   1   1419.00    5     1     1.000     1.000
  22   1   2   1628.00    8     1     1.000     1.000
  22   1   3   1120.00    2     1     1.000     1.000
  22   1   4   1468.00    5     1     1.000     1.000
  22   1   5   1085.00    1     1     1.000     1.000
  22   1   6   1622.00   13     1     1.000     1.000
  22   1   7   1369.00    9     1     1.000     1.000
  22   2   1   1529.00   18     2     1.000     1.000
  22   2   2   1706.00   13     2     1.000     1.000
  22   2   3   1218.00    7     2     1.000     1.000
  22   2   4   1557.00   10     2     1.000     1.000
  22   2   5   1180.00    4     2     1.000     1.000
  22   2   6   1622.00   13     2     1.000     1.000
  22   2   7   1369.00    9     2     1.000     1.000
  23   1   1   1419.00    5     1     1.000     1.000
  23   1   2   1586.00    7     1     1.000     1.000
  23   1   3   1120.00    2     1     1.000     1.000
  23   1   5   1085.00    1     1     1.000     1.000
  23   2   1   1419.00    5     2     1.000     1.000
  23   2   2   1655.00   10     2     1.000     1.000
  23   2   3   1120.00    2     2     1.000     1.000
  23   2   5   1085.00    1     2     1.000     1.000
  24   1   1   1419.00    5     1     1.000     1.000
  24   2   1   1475.00   12     2     1.000     1.000
  25   1   2   1744.00   15     1     1.000     1.000
  25   1   4   1558.00   11     1     1.000     1.000
  25   1   5   1085.00    1     1     1.000     1.000
  25   1   6   1647.00   17     1     1.000     1.000
  25   2   2   1744.00   15     2     1.000     1.000
  25   2   4   1559.00   12     2     1.000     1.000
  25   2   5   1085.00    1     2     1.000     1.000
  25   2   6   1647.00   17     2     1.000     1.000
  26   1   1   1453.00    7     1     1.000     1.000
  26   1   2   1628.00    8     1     1.000     1.000
  26   1   3   1201.00    6     1     1.000     1.000
  26   1   4   1468.00    5     1     1.000     1.000
  26   1   5   1125.00    2     1     1.000     1.000
  26   2   1   1475.00   12     2     1.000     1.000
  26   2   2   1706.00   13     2     1.000     1.000
  26   2   3   1223.00    9     2     1.000     1.000
  26   2   4   1486.00    6     2     1.000     1.000
  26   2   5   1125.00    2     2     1.000     1.000
  27   1   2   1628.00    8     1     1.000     1.000
  27   2   2   1628.00    8     2     1.000     1.000
  28   1   1   1472.00   11     1     1.000     1.000
  28   1   2   1695.00   12     1     1.000     1.000
  28   1   3   1144.00    4     1     1.000     1.000
  28   2   1   1483.00   13     2     1.000     1.000
  28   2   2   1695.00   12     2     1.000     1.000
  28   2   3   1163.00    5     2     1.000     1.000
  29   1   1   1446.00    6     1     1.000     1.000
  29   1   2   1628.00    8     1     1.000     1.000
  29   1   4   1507.00    7     1     1.000     1.000
  29   1   5   1125.00    2     1     1.000     1.000
  29   1   7   1295.00    7     1     1.000     1.000
  29   2   1   1485.00   14     2     1.000     1.000
  29   2   2   1677.00   11     2     1.000     1.000
  29   2   4   1507.00    7     2     1.000     1.000
  29   2   5   1125.00    2     2     1.000     1.000
  29   2   7   1295.00    7     2     1.000     1.000
  30   1   1   1464.00    8     1     1.000     1.000
  30   1   3   1163.00    5     1     1.000     1.000
  30   1   7   1325.00    8     1     1.000     1.000
  30   2   1   1472.00   11     2     1.000     1.000
  30   2   3   1163.00    5     2     1.000     1.000
  30   2   7   1325.00    8     2     1.000     1.000
  31   1   1   1516.00   17     1     1.000     1.000
  31   1   3   1201.00    6     1     1.000     1.000
  31   1   4   1557.00   10     1     1.000     1.000
  31   1   5   1180.00    4     1     1.000     1.000
  31   1   6   1602.00   10     1     1.000     1.000
  31   1   7   1369.00    9     1     1.000     1.000
  31   2   1   1516.00   17     2     1.000     1.000
  31   2   3   1223.00    9     2     1.000     1.000
  31   2   4   1557.00   10     2     1.000     1.000
  31   2   5   1180.00    4     2     1.000     1.000
  31   2   6   1618.00   12     2     1.000     1.000
  31   2   7   1369.00    9     2     1.000     1.000
  32   1   1   1469.00   10     1     1.000     1.000
  32   1   3   1201.00    6     1     1.000     1.000
  32   1   4   1507.00    7     1     1.000     1.000
  32   1   6   1602.00   10     1     1.000     1.000
  32   2   1   1483.00   13     2     1.000     1.000
  32   2   3   1201.00    6     2     1.000     1.000
  32   2   4   1507.00    7     2     1.000     1.000
  32   2   6   1609.00   11     2     1.000     1.000
  33   1   1   1504.00   16     1     1.000     1.000
  33   1   2   1706.00   13     1     1.000     1.000
  33   1   3   1201.00    6     1     1.000     1.000
  33   1   4   1537.00    8     1     1.000     1.000
  33   2   1   1504.00   16     2     1.000     1.000
  33   2   2   1706.00   13     2     1.000     1.000
  33   2   3   1201.00    6     2     1.000     1.000
  33   2   4   1537.00    8     2     1.000     1.000
  34   1   1   1504.00   16     1     1.000     1.000
  34   1   4   1537.00    8     1     1.000     1.000
  34   2   1   1504.00   16     2     1.000     1.000
  34   2   4   1537.00    8     2     1.000     1.000
  35   1   1   1504.00   16     1     1.000     1.000
  35   1   2   1706.00   13     1     1.000     1.000
  35   1   3   1201.00    6     1     1.000     1.000
  35   1   4   1537.00    8     1     1.000     1.000
  35   1   5   1155.00    3     1     1.000     1.000
  35   1   6   1618.00   12     1     1.000     1.000
  35   1   7   1369.00    9     1     1.000     1.000
  35   2   1   1529.00   18     2     1.000     1.000
  35   2   2   1706.00   13     2     1.000     1.000
  35   2   3   1223.00    9     2     1.000     1.000
  35   2   4   1557.00   10     2     1.000     1.000
  35   2   5   1180.00    4     2     1.000     1.000
  35   2   6   1622.00   13     2     1.000     1.000
  35   2   7   1369.00    9     2     1.000     1.000
  36   1   6   1618.00   12     1     1.000     1.000
  36   2   6   1618.00   12     2     1.000     1.000
  37   1   3   1201.00    6     1     1.000     1.000
  37   2   3   1201.00    6     2     1.000     1.000
  38   1   1   1529.00   18     1     1.000     1.000
  38   1   4   1557.00   10     1     1.000     1.000
  38   2   1   1529.00   18     2     1.000     1.000
  38   2   4   1557.00   10     2     1.000     1.000
  39   1   1   1516.00   17     1     1.000     1.000
  39   1   3   1218.00    7     1     1.000     1.000
  39   1   4   1557.00   10     1     1.000     1.000
  39   1   7   1369.00    9     1     1.000     1.000
  39   2   1   1516.00   17     2     1.000     1.000
  39   2   3   1218.00    7     2     1.000     1.000
  39   2   4   1557.00   10     2     1.000     1.000
  39   2   7   1369.00    9     2     1.000     1.000
  40   1   1   1516.00   17     1     1.000     1.000
  40   2   1   1516.00   17     2     1.000     1.000
  41   1   1   1529.00   18     1     1.000     1.000
  41   1   4   1558.00   11     1     1.000     1.000
  41   1   5   1190.00    5     1     1.000     1.000
  41   1   6   1639.00   16     1     1.000     1.000
  41   2   1   1570.00   24     2     1.000     1.000
  41   2   4   1558.00   11     2     1.000     1.000
  41   2   5   1230.00    8     2     1.000     1.000
  41   2   6   1639.00   16     2     1.000     1.000
  42   1   1   1530.00   19     1     1.000     1.000
  42   1   2   1744.00   15     1     1.000     1.000
  42   1   3   1247.00   10     1     1.000     1.000
  42   1   4   1557.00   10     1     1.000     1.000
  42   1   5   1190.00    5     1     1.000     1.000
  42   1   6   1636.00   14     1     1.000     1.000
  42   1   7   1387.00   10     1     1.000     1.000
  42   2   1   1561.00   23     2     1.000     1.000
  42   2   2   1771.00   19     2     1.000     1.000
  42   2   3   1265.00   12     2     1.000     1.000
  42   2   4   1592.00   16     2     1.000     1.000
  42   2   5   1215.00    7     2     1.000     1.000
  42   2   6   1655.00   20     2     1.000     1.000
  42   2   7   1412.00   13     2     1.000     1.000
  43   1   1   1529.00   18     1     1.000     1.000
  43   1   2   1750.00   16     1     1.000     1.000
  43   1   3   1247.00   10     1     1.000     1.000
  43   1   4   1559.00   12     1     1.000     1.000
  43   1   7   1387.00   10     1     1.000     1.000
  43   2   1   1538.00   21     2     1.000     1.000
  43   2   2   1750.00   16     2     1.000     1.000
  43   2   3   1248.00   11     2     1.000     1.000
  43   2   4   1560.00   13     2     1.000     1.000
  43   2   7   1387.00   10     2     1.000     1.000
  44   1   1   1532.00   20     1     1.000     1.000
  44   1   5   1190.00    5     1     1.000     1.000
  44   1   6   1638.00   15     1     1.000     1.000
  44   2   1   1532.00   20     2     1.000     1.000
  44   2   5   1190.00    5     2     1.000     1.000
  44   2   6   1638.00   15     2     1.000     1.000
  45   1   1   1529.00   18     1     1.000     1.000
  45   1   2   1750.00   16     1     1.000     1.000
  45   1   4   1558.00   11     1     1.000     1.000
  45   1   5   1190.00    5     1     1.000     1.000
  45   1   6   1647.00   17     1     1.000     1.000
  45   1   7   1387.00   10     1     1.000     1.000
  45   2   1   1532.00   20     2     1.000     1.000
  45   2   2   1751.00   17     2     1.000     1.000
  45   2   4   1559.00   12     2     1.000     1.000
  45   2   5   1190.00    5     2     1.000     1.000
  45   2   6   1647.00   17     2     1.000     1.000
  45   2   7   1393.00   11     2     1.000     1.000
  46   1   4   1559.00   12     1     1.000     1.000
  46   2   4   1559.00   12     2     1.000     1.000
  47   1   4   1559.00   12     1     1.000     1.000
  47   2   4   1559.00   12     2     1.000     1.000
  48   1   1   1547.00   22     1     1.000     1.000
  48   1   5   1200.00    6     1     1.000     1.000
  48   2   1   1547.00   22     2     1.000     1.000
  48   2   5   1200.00    6     2     1.000     1.000
  49   1   1   1547.00   22     1     1.000     1.000
  49   1   5   1200.00    6     1     1.000     1.000
  49   2   1   1547.00   22     2     1.000     1.000
  49   2   5   1200.00    6     2     1.000     1.000
  50   1   1   1547.00   22     1     1.000     1.000
  50   1   2   1795.00   23     1     1.000     1.000
  50   1   4   1589.00   15     1     1.000     1.000
  50   1   5   1200.00    6     1     1.000     1.000
  50   2   1   1570.00   24     2     1.000     1.000
  50   2   2   1795.00   23     2     1.000     1.000
  50   2   4   1589.00   15     2     1.000     1.000
  50   2   5   1230.00    8     2     1.000     1.000
  51   1   5   1200.00    6     1     1.000     1.000
  51   2   5   1215.00    7     2     1.000     1.000
  52   1   2   1771.00   19     1     1.000     1.000
  52   2   2   1771.00   19     2     1.000     1.000
  53   1   1   1538.00   21     1     1.000     1.000
  53   1   2   1775.00   20     1     1.000     1.000
  53   1   3   1248.00   11     1     1.000     1.000
  53   1   5   1200.00    6     1     1.000     1.000
  53   1   6   1650.00   18     1     1.000     1.000
  53   2   1   1570.00   24     2     1.000     1.000
  53   2   2   1775.00   20     2     1.000     1.000
  53   2   3   1265.00   12     2     1.000     1.000
  53   2   5   1215.00    7     2     1.000     1.000
  53   2   6   1650.00   18     2     1.000     1.000
  54   1   1   1561.00   23     1     1.000     1.000
  54   1   5   1200.00    6     1     1.000     1.000
  54   2   1   1561.00   23     2     1.000     1.000
  54   2   5   1215.00    7     2     1.000     1.000
  55   1   1   1538.00   21     1     1.000     1.000
  55   1   2   1756.00   18     1     1.000     1.000
  55   1   3   1247.00   10     1     1.000     1.000
  55   1   4   1565.00   14     1     1.000     1.000
  55   1   5   1200.00    6     1     1.000     1.000
  55   1   6   1652.00   19     1     1.000     1.000
  55   1   7   1396.00   12     1     1.000     1.000
  55   2   1   1570.00   24     2     1.000     1.000
  55   2   2   1779.00   21     2     1.000     1.000
  55   2   3   1267.00   13     2     1.000     1.000
  55   2   4   1565.00   14     2     1.000     1.000
  55   2   5   1215.00    7     2     1.000     1.000
  55   2   6   1655.00   20     2     1.000     1.000
  55   2   7   1396.00   12     2     1.000     1.000
  56   1   6   1650.00   18     1     1.000     1.000
  56   2   6   1650.00   18     2     1.000     1.000
  57   1   2   1750.00   16     1     1.000     1.000
  57   1   3   1248.00   11     1     1.000     1.000
  57   1   6   1647.00   17     1     1.000     1.000
  57   2   2   1751.00   17     2     1.000     1.000
  57   2   3   1248.00   11     2     1.000     1.000
  57   2   6   1647.00   17     2     1.000     1.000
  58   1   2   1795.00   23     1     1.000     1.000
  58   1   3   1275.00   14     1     1.000     1.000
  58   1   5   1215.00    7     1     1.000     1.000
  58   2   2   1795.00   23     2     1.000     1.000
  58   2   3   1275.00   14     2     1.000     1.000
  58   2   5   1230.00    8     2     1.000     1.000
  59   1   1   1574.00   25     1     1.000     1.000
  59   1   2   1784.00   22     1     1.000     1.000
  59   1   5   1230.00    8     1     1.000     1.000
  59   2   1   1574.00   25     2     1.000     1.000
  59   2   2   1808.00   24     2     1.000     1.000
  59   2   5   1230.00    8     2     1.000     1.000
  60   1   2   1795.00   23     1     1.000     1.000
  60   2   2   1795.00   23     2     1.000     1.000
  61   1   1   1574.00   25     1     1.000     1.000
  61   2   1   1574.00   25     2     1.000     1.000
  62   1   1   1446.00    6     1     1.000     1.000
  62   2   1   1453.00    7     2     1.000     1.000
